0	_	θˤ	ðˤ
1640	_	h	0
1641	_	h	0
1642	_	h	0
1643	_	h	0
1644	_	h	0
1645	_	h	0
1646	_	h	0
1647	_	h	0
1648	_	h	0
1649	_	h	0
1650	_	h	0
1651	_	h	0
1652	_	hʷ	w
1653	_	hʷ	w
1654	_	hʷ	w
1656	V_V	ɦ	0
1657	V_V	ɦ	0
1658	V_	h	0
1659	V_	h	0
1662	V_V	h	0
1663	V_V	h	0
1664	V_V	h	0
1665	V_V	h	0
1666	V_V	h	0
1667	V_V	h	0
1668	V_V	h	0
1672	V_	h	0
1673	V_V	h	0
1679	V_V	h	0
1680	V_V	h	0
1681	_	h	0
1682	V_V	h	0
1698	V_#	h	0
1699	_#	h	0
1700	_#	h	0
1703	_#	h	0
1705	#_	h	0
1706	#_	h	0
1707	#_	h	0
1708	#_	h	0
1710	#_	ɦ	0
1711	#_	h	0
1712	#_	h	0
1731	_	h	ʔ
1732	#_	h	ʔ
1733	_	h	ʔ
1734	_	ɦ	ʔ
1736	_	ħ	0
1736	_	ʕ	0
1739	_	ʕ	0
1741	_	ħ	0
1741	_	ʕ	0
1744	V_V	ʔ	0
1747	_	ʔ	0
1749	V_#	ʔ	0
1750	V_V	ʔ	0
1756	_#	ʔ	0
1757	_#	ʔ	0
1758	V_V	m	0
1761	V_V	n	0
1771	V_#	N	0
1778	V_#	n	0
1779	_#	n	0
1781	_#	n	0
1782	_#	n	0
1783	_#	n	0
1784	V_#	n	0
1789	V_#	N	0
1791	_#	n	0
1792	_#	n	0
1804	V_C	N	0
1883	V_#	r	0
1883	V_#	ɾ̣	0
1884	V_#	r	0
1885	V_#	r	0
1885	V_#	ɻ	0
1889	_#	r	0
1890	_#	ɾ	0
1891	_#	ɾ	0
1894	_#	l	0
1896	V_V	ʎ	0
1898	V_V	ł	0
1899	V_V	l	0
1899	V_V	r	0
1900	V_V	ɾ	0
1901	V_V	ɾ̣	0
1906	_C	r	0
1932	_C	l	0
1935	V_C	l	0
1939	C_	r	0
1947	#_	w	0
1951	V_V	j	0
1951	V_V	w	0
1954	V_V	j	0
1954	V_V	w	0
1955	V_V	j	0
1955	V_V	w	0
1957	V_V	j	0
1958	V_	j	0
1959	V_V	j	0
1961	V_V	j	0
1964	V_V	j	0
1965	V_V	j	0
1966	V_V	j	0
1968	V_V	j	0
1970	V_V	w	0
1971	V_V	w	0
1972	V_V	w	0
1973	V_V	w	0
1974	V_V	w	0
1975	V_V	w	0
1978	V_V	w	0
1979	V_	w	0
1981	V_V	w	0
1982	V_V	w	0
1983	V_V	w	0
1986	_#	j	0
1989	_#	j	0
2021	C_	j	0
2028	C_	w	0
2029	C_	w	0
2030	C_	w	0
2156	_	C:	C
2158	_	C:	C
2159	_	C:	C
2160	_	C:	C
2161	_	C:	C
2162	_	C:	C
2163	_	C:	C$
2164	_	C:	C
2165	_	C:	C
2166	_	C:	C
2167	_	T:	T
2168	_	C:	C$
2169	_	C:	C$
2170	_	C:	C$
2172	_	T:	T
2173	_	T:	T
2174	_	T:	T
2175	_	T:	T
2176	_	T:	T
2177	_	ḍḍ	ḍ
2178	_	rr	r
2179	_	ll	l
2180	_	nn	n
2181	V_V	ww	w
2200	C_	CC	C
2202	_#	C:	C
2203	_#	C:	C
2219	_	b	b̥
2219	_	d	d̥
2219	_	g	ɡ̊
2221	_	b	b
2221	_	̥ d	d̥
2221	_	ɟ	ɟ
2221	_	̊ g	ɡ ̊
2222	_	b	b
2222	_	̥ d	d̥
2222	_	ɟ	ɟ
2222	_	̊ g	ɡ ̊
2223	_	d	d̥
2224	_	b	b̥
2224	_	d	d̥
2224	_	g	ɡ̊
2225	_	b	p
2225	_	d	t
2225	_	dz	ts
2225	_	g	k
2225	_	gʷ	kʷ
2226	_	b	p
2226	_	d	t
2226	_	ḏʑ	ṯɕ
2226	_	g	k
2227	_	b	p
2227	_	d	t
2227	_	g	k
2227	_	gʷ	kʷ
2228	_	d̥	t
2230	_	ʁ	q
2231	_	ɢ	q
2232	_	ddz	tts
2233	_	ḏʒ	ṯʃ
2234	_	ḏʒ	ṯʃ
2235	_	ð	θ
2235	_	z ̺	s
2235	_	̺ ʒ	ʃ
2236	_	z ̺	s
2236	_	̺ ʒ	ʃ
2237	_	z	s
2238	_	v	f
2238	_	ʝ	ç
2238	_	ɣ	x
2239	_	v	f
2239	_	z	s
2239	_	ʁ	χ
2241	_	v̊	f
2241	_	z̊	s
2242	V_V	ð	θ
2243	_	z̊	s
2245	_	ʓ	ʆ
2246	_	ʁ	χ
2247	_	ʁ	χ
2248	_	D	D̥
2250	_	D	D̥
2251	_	d	t
2251	_	g	k
2253	_	d	t
2254	_	D	D̥
2255	#_	D	T
2256	#_	d̥	t
2257	#_	b̥	p
2257	#_	ɡ̊	k
2258	#_	d̥	t
2259	#_	b	p
2259	#_	d	t
2259	#_	g	k
2260	#_	ɟ	c
2260	#_	gʷ	kʷ
2261	_	D:	T:
2261	_	Z:	S:
2262	_	D̥:	T:
2263	_	bb	pp
2264	_	d̥d̥	tt
2265	_	ɡ̊ɡ̊	kk
2268	_	dd	tt 
2270	#_	v	f
2270	#_	z	s
2270	#_	ɣ	x
2271	#_	v	f
2273	#_	β	ɸ
2274	#_	ð	θ
2276	#_	z	z̊
2277	#_	ʝ	ç
2278	_	ʎ	ç
2336	_	D̤ʱ	Tʰ
2337	_	D̤ʱ	Tʰ
2340	_	b̤ʱ	pʰ
2340	_	d̤ʱ	tʰ
2340	_	g̈ʱ	kʰ
2340	_	g̈ʷʱ	kʷʰ
2341	#_	b̤ʱ	pʰ
2341	#_	d̤ʱ	tʰ
2341	#_	g̈ʱ	kʰ
2341	#_	g̈ʷʱ	kʷʰ
2345	_	D̤ʱ	T
2346	_	l	ɬ
2346	_	ḻʲ	ɬʲ
2347	_	l	ɬ
2349	#_	m	m̥
2349	#_	l	l ̥
2350	#_	r	r̥
2383	_	f	p
2384	_	θ	t
2384	_	ð	d
2384	_	ðˤ	dˤ
2385	_	θ	t
2385	_	ð	d
2385	_	θ’	t’
2387	_	θ	t
2387	_	ð	d
2388	_	θ	tʰ
2388	_	ð	d
2389	_	θ	t
2389	_	ð	d
2391	_	θ	t
2391	_	ð	d
2392	_	θ	t
2392	_	̪ ð	d̪
2393	_	θ	t
2393	_	ð	d
2399	_	f	p
2399	_	θ	t
2399	_	x	k
2403	_	θ	t
2405	_	θ	t
2406	_	θ	t
2407	_	θ	t
2410	#_	θ	t̪
2411	_#	θ	t
2412	_#	θ	t̪
2413	#_	θ	t
2414	_#	θ	t
2416	_	θ	t
2417	_	θ	t
2418	_	θθ	tt
2420	_	x	k
2421	_	χ	q
2422	_	x	kʰ
2423	_	x	k
2424	V_	x	kʰ
2425	#_	x	kʰ
2427	_#	x	k
2428	_	ɸɸ	pp
2428	_	θθ	tt
2428	_	xx	kk
2429	_	θθ	tt
2430	_	β	b
2430	_	ð	d
2430	_	ʁ	ɢ
2432	_	ð	d
2432	_	ɣ	g
2433	_	ð	d
2433	_	ɣ	g
2434	V_V	v	b̥
2434	V_V	ɣ	ɡ̊
2435	_	β	b̥
2435	_	ɣ	ɡ̊
2436	_	β	b
2436	_	ð	d
2436	_	ɣ	g
2437	_	β	b
2437	_	ð	d
2437	_	ɣ	g
2438	_	β	b
2438	_	ð	d
2438	_	ɣ	g
2439	_	β	b
2441	V_V	v	b̥
2442	_	v	b
2443	_	ð	d
2444	_	ð	d
2444	_	ðˤ	dˤ
2445	_	ð	d
2446	_	ð	d
2447	_	ð	d
2448	V_V	ð	d
2449	_	ð	d
2450	_	ð	d
2451	V_V	ð	d
2452	_	ð	d
2453	_	ð	d
2454	V_V	ð	d̪
2455	_#	ð	d
2456	_	ð	d
2457	_	ð̥	d̥
2458	_	ðð	dd
2461	V_	ð	d
2462	V_V	ð	d
2464	_	ɣʲ	gʲ
2465	_	ɣ	g
2466	_	ɣ	g
2467	_	ɣʷ	g̈ʷʱ
2468	_	ɣ	g
2469	V_V	ɣ	g
2470	_	ɣ	g
2471	V_#	ɣ	g
2472	V_V	ɣ	ɡ̊
2473	_	ɣ	g̊
2474	_	ʁ	q
2475	_	ββ	bb
2476	_	ββ	bb
2476	_	ðð	dd
2476	_	ɣɣ	gg
2477	_	ðð	dd
2477	_	ɣ	ɣɣ
2478	_	ð̥ð̥	d̥d̥
2576	C_	ç	c
2578	_	ç	c
2583	#_	β	b 
2583	#_	ð	d 
2583	#_	ʝ	ɟ 
2583	#_	ɣ	g 
2585	#_	β	b
2586	#_	β	b
2587	#_	β	b
2588	#_	β	b
2589	#_	β	b
2591	#_	β	b
2592	#_	v	b
2593	#_	ð	d
2594	#_	ð	d
2595	#_	ʓ	ɟ
2596	#_	ɣ	g
2597	#_	ɣ	g
2599	#_	ʁ	q
2600	#_	ʁ	ɢ
2601	#_	j	g
2608	#_	ʓ	ḏʓ
2609	#_	ʓ	ḏʓ
2610	#_	ʑ	ḏʑ
2611	_	ʒ	ḏʒ
2613	#_	ṣ	ṭṣ
2614	#_	ẓ	ḍẓ
2615	_	ss	ts
2615	_	z	dz
2616	_	θ	ts
2617	_	z	dz
2618	_	zz	dz
2619	_	ʆ	ṯʆ
2642	_	sˤ	ts
2643	_	s’	ts
2644	_	s’	ts’
2647	V_V	ḷ	ḍḍ
2648	_	ḷḷ	ḍḍ
2649	_	ḷḷ	ḍḍ
2651	_	ḷ	ḍ
2652	_	ḷḷ	ḍḍ
2653	_	ʎ	ɟ
2654	_	ʎʎ	ɟɟ
2656	_	ʎ	ɟ
2664	_	m	mb
2665	_	mm	mb
2670	_#	m	p
2670	_#	n	t
2670	_#	ŋ	k
2671	_#	m	p
2671	_#	n	t
2671	_#	ŋ	k
2682	V_V	l	n
2682	V_V	r	n
2692	#_	w	gʷ
2692	#_	j	ḏʓ
2693	#_	w	gʷ
2693	#_	j	ḏʓ
2694	#_	w	gʷ
2694	#_	j	ḏʓ
2695	#_	w	gʷ
2695	#_	j	ɟ
2697	#_	j	ḏʓ
2698	#_	j	ḏʒ
2699	#_	j	ḏʒ
2700	#_	j	ɟ
2701	#_	j	ɟ
2702	#_	j	ɟ
2703	#_	j	ɟ
2704	#_	j	ḏʒ
2706	#_	j	ɟ
2707	#_	w	b
2708	#_	w	b
2709	#_	w	b
2710	#_	w	b
2711	#_	w	b
2712	#_	w	b
2714	#_	w	gʷ
2719	_	jj	ɟɟ
2720	_	jj	ɟɟ
2720	_	ww	ggʷ
2721	_	jj	ɟɟ
2721	_	ww	ggʷ
2722	_	jj	ɟɟ
2723	_	jj	ɟɟ
2729	_	j	ɟ
2730	_	j	ɟ
2732	_	j	ɟ
2733	_	j	ɟ
2736	_	w	b
2737	_	w	b
2753	#_	h	x
2754	_	h	x 
2756	V_	h	x
2758	V_V	h	ɣ
2759	_	ṟʲ	ɹʲ̝
2761	_	ṟʲ	ɹʲ̝
2763	_	ṛ	ʒ
2764	#_	r	ḍẓ
2769	V_V	r	z
2771	_	r̥	ṣ
2772	_	r̥	ṣ
2773	_#	r	ṣ
2779	_	l ̥	ɬ
2780	_	l ̥	ɬ
2781	_	l̥̣	ɬ ̣
2784	_	l ̥	ɬ
2785	_	l ̥	ɬ
2802	V_V	r	ð
2803	_	ł	ɣ
2804	V_V	ł	ɣ
2806	_	ł	ɣ
2807	_	ʀ	ʁ
2808	_	ʀ	ʁ
2809	_	ʀ	ʁ
2810	_	ʀ	ʁ
2811	_	ʀ	ʁ
2812	_	ʀ	ʁ
2814	_	w	β
2815	_	w	β
2818	_	w	β
2819	_	w	β
2821	_	w	β
2822	_	w	β
2823	_	w	β
2824	V_V	wʲ	βʲ
2825	_	w	v
2827	_V	w	v
2828	_	w	v
2830	_V	w	v
2831	_V	w	v
2839	_	w	v
2840	_	w	v
2841	_	w	v
2844	_	w	v
2845	_	w	v
2846	_	w	v
2847	_	w	v
2847	_	wʲ	vʲ
2848	_	w	v
2849	_	w	v
2851	_	w	v
2852	_	w	v
2854	_	w	v
2855	V_V	j	ʝ
2856	_	j	ʝ
2858	#_	j	ʝ
2859	_	j	ʝ
2861	_	j	ʝ
2880	#_	w̥	f
2881	C_	w	β
2892	V_#	w	v
2897	_C	w	v
2900	V_V	w	ɣ
2904	_	w	ɣʷ
2905	#_	w	β
2905	#_	j	ʝ 
2906	#_	w	ɣʷ
2906	#_	j	ʑ
2910	#_	w	v
2911	#_	w	v
2912	#_	w	v
2914	#_	w	β
2919	#_	w	v
2922	#_	j	ʝ
2923	#_	j	ʓ
2924	_	ʝ	ʓ
2925	#_	j	ʝ
2926	V_V	jj	ʝʝ
2940	_	tt 	ttʰ 
2942	_	p	pʰ
2942	_	t	tʰ
2942	_	ṯɕ	ṯɕʰ
2942	_	k	kʰ
2944	V_V	p	pʰ
2944	V_V	t	tʰ
2944	V_V	k	kʰ
2946	_	pp	pʰ
2946	_	tt	tʰ
2946	_	kk	kʰ
2947	_	pp	pʰ
2947	_	tt	tʰ
2947	_	kk	kʰ
2948	_	t.s 	ttsʰ
2948	_	k.ṣ 	ṭṭṣʰ
2949	_	k.ṣ 	ṭṭṣʰ
2950	_	t.s 	ttsʰ
2969	V_	p	ʰp
2969	V_	t	ʰt
2969	V_	k	ʰk
2970	_	pp	ʰpp
2970	_	tt	ʰtt
2970	_	cc	ʰcc
2970	_	kk	ʰkk
2973	_	ʰp$p	h$b̥
2973	_	ʰt$t	h$d̥
2973	_	ʰc$c	h$
2973	_	ʰk$k	h$ɡ̊
2974	_	ʰT	hT
2976	_	pp	pɸ
2976	_	tt	tθ
2976	_	kk	kx
2977	_V	d	dz
2977	_V	dʲ	dzʲ
2979	_	c	ṯç
2979	_	ɟ	ɟʝ
2980	_	c	ṯç
2980	_	ɟ	ḏʝ
2981	_	c	ṯç
2983	_	pʰ	pɸ
2983	_	tʰ	tθ
2983	_	kʰ	kx
2986	_	tʰ	ts
2987	_	tʰ	ṯʃ
2990	#_	pʰ	pf
2991	_#	k	kx
2992	_	ṭṭʰ	ṭṣʰ
2993	#_	pʰ	pᶲ
2993	#_	tʰ	tˢ
2993	#_	kʰ	kˣ
2994	#_	pʰ	pᶲ
2994	#_	tʰ	tˢʰ
2994	#_	kʰ	kˣ
2995	#_	pʰ	pᶲ
2995	#_	tʰ	tˢ
2995	#_	kʰ	kˣ
2996	#_	pʰ	pᶲ
2996	#_	tʰ	tˢ
2996	#_	kʰ	kˣ
2997	V_V	pʰ	pf
2997	V_V	tʰ̪	ts̪
2997	V_V	̪ kʰ	kx
3014	V_V	f	ff
3014	V_V	s̪	ss̪
3014	V_V	̪ x	xx
3018	#_	r	rr
3019	#_	r	rr
3020	#_	r	rr
3021	#_	r	rr
3022	#_	r	rr
3023	#_	r	rr
3024	#_	r	rr
3025	#_	l	ll
3026	#_	l	ll
3027	V_	p	pp
3027	V_	t	tt
3027	V_	ṭṣ	ṭṭṣ
3027	V_	k	kk
3057	_C	m	mm
3062	C_	C	C:
3065	_	ḻʲ	lḻʲ
3066	_	ṉʲ	nṉʲ
3112	_	p	pp
3112	_	t	tt
3112	_	k	kk
3112	_	m	mm
3122	_	j	jj
3127	V_V	j	ij̯ 
3134	_	D	D̥
3134	_	T	D̥
3134	_	Ð̥,Ð	Þ
3138	_	D	D̥
3138	_	T	D̥
3140	_#	t	d
3145	V_#	ɸ	β
3145	V_#	θ	ð
3145	V_#	x	ɣ
3145	V_#	xʲ	ɣʲ
3151	_#	Tʰ	T
3152	_#	Tʰ	T
3153	_#	Ð	Þ
3153	_#	R	R̥
3154	_#	D	T
3154	_#	Z	S
3155	_#	D	T
3155	_#	Z	S
3156	_#	D	T
3156	_#	dz	ts
3156	_#	z	s
3157	_#	D	T
3157	_#	Ð	Þ
3158	_#	D	T
3158	_#	Z	S
3159	_#	b	p
3159	_#	d	t
3159	_#	g	k
3159	_#	β	ɸ
3159	_#	ð	θ
3159	_#	ɣ	x
3161	_#	D	T
3161	_#	Ð	Þ
3163	_C	D̥	T
3163	_C	Ð	Þ
3164	_#	D	T
3164	_#	Ð	Þ
3165	_#	D	T
3165	_#	Ð	Þ
3167	_#	D	T
3167	_#	Ð	Þ
3169	_#	D	T
3170	_#	D	Tʰ
3171	_#	D	T
3172	_#	D	T
3173	_#	D	T
3174	_#	D	T
3175	_#	D̥	T
3176	_#	d	t
3176	_#	g	k
3177	_#	d	t
3179	_#	d	t
3180	_#	d̥	t
3181	_#	g	k
3183	_#	ɡ̊	k
3185	_#	v	f
3185	_#	ʝ	ç
3185	_#	ɣ	x
3186	_#	β	ɸ
3186	_#	ɣ	x
3187	_#	v	f
3188	_#	z	s
3191	_	Cˤ	C’
3192	_	p	p’
3192	_	t	t’
3192	_	ts	ts’
3192	_	ṯʃ	ṯʃ’
3192	_	k	k’
3196	V_V	p	ʔp
3196	V_V	t	ʔt
3196	V_V	t	ʔt
3197	_	b̤̤ʱ	b’
3197	_	d̤ʱ	d’
3197	_	ḍ̤ʱ	ḍ’
3197	_	ʣ̤̤ʱ	dz’
3197	_	g̤ʱ	g’
3200	_	T’	T
3201	_	T’	T
3202	_	T’	T
3203	_	’D	D
3207	V_V	v	β
3208	_	v	β
3209	_	v	β
3210	_	θ	f
3210	_	ð	v
3211	_	θ	f
3211	_	ð	v
3211	_	ðˤ	vˤ
3214	_	θ	f
3215	V_	ð	v 
3216	_	ð	v 
3235	_	s̪	θ
3235	_	z̪	ð
3236	_	s̪	θ
3236	_	z̪	ð
3237	_	s̪	θ
3237	_	z̪	ð
3238	_	s̪	θ
3239	_	s̪	θ
3241	_	s̪	θ
3241	_	z̪	ð
3242	_	s	θ
3243	_	s	θ
3244	_	s̪ 	θ
3244	_	z̪ 	ð 
3244	_	s’̪ 	θ’ 
3245	_	s̪	θ
3245	_	z̪	ð
3245	_	s’̪	θ’
3246	_	s̪	θ
3246	_	z̪	ð
3246	_	s’̪	θ’
3247	_	z̪	d
3248	_	s̪	θ
3248	_	z̪	ð
3248	_	s’̪	θ’
3249	_	s	θ
3250	_	ss̪̪	θθ
3252	_	dz	ð
3261	_	s ̺	s
3261	_	̪ z ̺	z̪
3262	_	s ̺	s
3262	_	̪ z ̺	z̪
3263	_	s ̺	s̪
3264	_	ts ̺	ts
3264	_	ts’̺	ts’
3264	_	dz ̺	dz
3265	_	ts ̺	ts
3265	_	ts’̺	ts’
3265	_	dz ̺	dz
3266	_	ts ̺	ts
3266	_	ts’̺	ts’
3266	_	dz ̺	dz
3267	_	s ̺	s
3267	_	z ̺	z
3268	_	s ̺	s
3268	_	z ̺	z
3271	_	s ̺	s
3272	_	s ̺	s
3273	_	s ̺	s
3274	_	„ṯɕ“ 	t 
3275	_	ṯɕ	t
3275	_	ḏʑ	d
3275	_	ṯɕʰ	tʰ
3276	_	ṯɕ	t
3276	_	ḏʑ	d
3276	_	ṯɕʰ	tʰ
3277	_	ḏʓ	d
3278	_	ṯʆ	ṯʲ
3279	_	ṯɕ	ṯʲ
3279	_	ḏʑ	dʲ
3280	_	ṯɕ	ṯʲ
3281	_	ṯɕ	ts
3281	_	ḏʑ	dz
3281	_	ɕ	s
3281	_	ʑ	z
3282	_	ṯɕ	ts
3282	_	ḏʑ	dz
3282	_	ɕ	s
3282	_	ʑ	z
3284	_	ṯɕ	ts
3284	_	ṯɕʰ	tsʰ
3284	_	dʑ ̤	dz
3287	_	ṯɕ	ts
3287	_	ḏʑ	dz
3287	_	ṯʆʰ	tsʰ
3287	_	d̤ʓʱ	d̤z̤ʱ
3288	_	ṯɕ	ts
3288	_	ḏʑ	dz
3289	_	ṯɕ	ts
3289	_	ḏʑ	dz
3290	_	ṯɕ	ts
3290	_	ḏʑ	dz
3290	_	ṯɕ’	ts’
3291	_	ṯɕ	ts
3291	_	ḏʑ	dz
3292	_	ṯɕ	ts
3292	_	ḏʑ	dz
3294	_	ṯɕ	ts
3294	_	ḏʑ	dz
3295	_	ṯɕ	ts
3295	_	ḏʑ	dz
3298	_	ṯɕ	tsʲ
3299	_	ṯɕ	tsʲ
3300	#_	ṯɕ	tsʲ
3301	_	ṯɕ	ts
3302	_	ṯɕ	ts
3303	_	ṯɕ	ts
3304	_	ṯɕ	ts
3305	_	ṯɕ	ts
3306	_	ṯɕ	ts
3309	#_	ṯɕ	ts
3311	_	ḏʑ	dz
3312	V_V	ɟ	dz
3313	_	ɟɟ	ddz
3314	_	ɟ	dz
3315	_	ɕ	s
3315	_	ʑ	z
3316	_	ɕ	s
3316	_	ʑ	z
3317	_	ɕ	s
3318	_	ɕ	s
3327	C_	ḏʑ	dz
3331	_	ṯʆ	ts
3331	_	ḏʓ	dz
3331	_	ṯʆʰ	tsʰ
3331	_	ʆ	s
3332	_	ṯʆ	ts
3332	_	ʆ	s
3332	_	ʓ	z
3333	_	ṯʃ	ts
3333	_	ḏʒ	dz
3333	_	ʃ	s
3333	_	ʒ	z
3334	_	ṯʆ	tsʲ
3334	_	ḏʓ	dzʲ
3334	_	ʆ	sʲ
3334	_	ʓ	zʲ
3335	_	ṯʃ	ts
3335	_	ʃ	s
3335	_	ʒ	z
3336	_	ṯʃ	ts
3336	_	ḏʒ	dz
3337	_	ṯʆ	ts
3337	_	ḏʓ	dz
3338	_	ṯʆ	ts
3338	_	ḏʓ	dz
3338	_	ṯʆʰ	tsʰ
3338	_	d̤ʓʱ	d̤z̤ʱ
3339	_	ṯʆ	ts
3339	_	ḏʓ	dz
3339	_	ṯʆʰ	tsʰ
3339	_	d̤ʓʱ	dzʰ
3340	_	ṯʆ	ts
3340	_	ṯʆʰ	tsʰ
3341	_	ṯʆ	ts
3341	_	ḏʓ	dz
3341	_	ṯʆʰ	tsʰ
3342	_	ṯʆ	ts
3342	_	ḏʓ	dz
3342	_	ṯʆʰ	tsʰ
3343	_	ṯʆ	ts
3343	_	ḏʓ	dz
3343	_	ṯʆʰ	tsʰ
3344	_	ṯʆ	ts
3344	_	ḏʓ	dz
3344	_	ṯʆʰ	ts
3345	_	ṯʃ	ts
3345	_	ḏʒ	dz
3346	_	ṯʃ	ts
3346	_	ḏʒ	dz
3346	_	ṯʃ’	ts’
3347	_	ṯʆ	ts
3347	_	ḏʓ	dz
3348	_	ṯʃ	ts
3348	_	ḏʒ	dz
3349	_	ṯʆ	ts
3349	_	ḏʓ	dz
3350	_	ṯʆ	tsʲ
3350	_	ḏʓ	dzʲ
3351	_	ṯʆ	ts
3351	_	ḏʓ	dz
3352	_	ṯʆ	ts
3353	V_V	ṯʃ	ts
3354	_	ṯʃ	ts
3355	_	ṯʆ	ts
3357	_	ṯʆ	ts
3359	_	ṯʆ	ts
3360	_	ḏʒ	dz
3361	_	ḏʒ	dz
3362	_	ʆ	s
3362	_	ʓ	z
3363	_	ʃ	s
3363	_	ʒ	z
3364	_	ʆ	s
3364	_	ʓ	z
3365	_	ʃ	s
3365	_	ʒ	z
3366	_	ʆ	s
3366	_	ʓ	z
3367	_	ʃ	s ̺
3368	_	ʆ	s
3369	_	ʃ	s
3370	_	ʃ	s
3371	_	ʆ	s
3372	_	ʆ	s
3373	_	ʆ	s
3374	_	ʆ	s
3375	_	ʃ	s ̺
3376	_	ʆ	s
3377	_	ʆ	s
3378	_	ʆ	s
3379	_	ʆ	s
3380	_	ʒ	z
3381	_	ʒ	z
3395	_	ṭ	t
3395	_	ḍ	d
3395	_	ṭʰ	tʰ
3395	_	ḍ̈ʱ	d̤ʱ
3395	_	ḷ	l
3395	_	ṇ	n
3395	_	ɾ̣	r
3396	_	ṭ	t
3397	_	ṭ	t
3398	_	ṭ	t
3399	_	ṭ	t
3400	_	ṭ	t
3401	_	ḍ	d
3402	_	ḍḍ	dd
3403	_	ḍ	d
3404	_	ṭṣ	ts
3404	_	ṣ	s
3405	_	ṭṣ	ts
3405	_	ḍẓ	dz
3406	_	ṣ	s
3407	_	ṣ	s
3408	_	ṣ	s
3409	_	ṣ	s
