Glottocode	Concepticon_Gloss	cons
pima1248	THIS	d
pima1248	HEAD	m ʔ
pima1248	ROUND	k v l k
pima1248	KILL	m ʔ
pima1248	SAND	h
pima1248	BLOOD	ʔ r
pima1248	WHAT	h g
pipi1250	GIVE	m k
pipi1250	GIVE	m
pipi1250	CLOUD	m s + t l
pipi1250	BIRD	t t tʃ
pipi1250	THAT	n
pipi1250	HEART	j l
pipi1250	GOOD	j k
pipi1250	YELLOW	t l t k
pipi1250	BLACK	p ʃ w k
pipi1250	FAT (ORGANIC SUBSTANCE)	ʃ p
pipi1250	WHO	k h
pipi1250	EAR	n k s
pipi1250	ROOT	 + n n g w h
pipi1250	SEE	t
pipi1250	ASH	n tʃ
pipi1250	FLY (MOVE THROUGH AIR)	p t n
pipi1250	SMALL	tʃ h tʃ n
pipi1250	KNEE	t n kʷ k
pipi1250	BARK	j w j
pipi1250	BITE	t n kʷ
pipi1250	HORN (ANATOMY)	kʷ k tʃ
pipi1250	COME	w ts
pipi1250	TAIL	kʷ t + p + l
pipi1250	NECK	k c k j
pipi1250	BIG	w
pipi1250	LIVER	l t p tʃ
pipi1250	LOUSE	t n
pipi1250	GREEN	ʃ ʃ w k
pipi1250	NIGHT	t k + j v l
pipi1250	STAR	s t + l
pipi1250	TREE	kʷ w + t
pipi1250	BONE	m + t
pipi1250	ASH	n s tʃ + t
pipi1250	HEART	j l
pipi1250	LIE (REST)	t k
pipi1250	DRINK	k t
pipi1250	TOOTH	t n
pipi1250	MANY	m tʃ
pipi1250	HAND	m
pipi1250	STONE	t + t
pipi1250	WHO	k
pipi1250	SUN	t n + l
pipi1250	FEATHER	 + h m + j
pipi1250	HAND	m
pipi1250	WHITE	s t k
pipi1250	LIE (REST)	t k
pipi1250	HEAR	g k
pipi1250	WATER	 + t
pipi1250	WE	t h m t
pipi1250	HAIR	tʃ n
pipi1250	LONG	w j k
pipi1250	CLAW	s t + t
pipi1250	DOG	p l
pipi1250	GOOD	h w j k
pipi1250	COME	w tʃ
pipi1250	COME	w l h
pipi1250	TONGUE	n p + l
pipi1250	DRY	w k
pipi1250	WALK	n h n m
pipi1250	BELLY	h t
pipi1250	MANY	m tʃ
pipi1250	I	n h
pipi1250	COLD	s s k
pipi1250	SAY	n s
pipi1250	SEED	j h w tʃ
pipi1250	MOUTH	t n
pipi1250	ALL	m tʃ
pipi1250	KILL	m k t
pipi1250	WHAT	t j
pipi1250	LOUSE	t m t
pipi1250	TWO	m
pipi1250	NIGHT	 + j v l
pipi1250	SEED	j
pipi1250	EYE	ʃ
pipi1250	MAN	t k + t
pipi1250	EARTH (SOIL)	t + l
pipi1250	SAND	ʃ + l
pipi1250	THOU	t h
pipi1250	MOUNTAIN	t p + t
pipi1250	THIS	n
pipi1250	LEAF	s w + t
pipi1250	HEAD	ts n + t + k n
pipi1250	MANY	m j k
pipi1250	NECK	k s c k c j
pipi1250	SKIN	kʷ t s + t
pipi1250	SMOKE (EXHAUST)	p k + t
pipi1250	WHAT	t
pipi1250	FISH	m tʃ n
pipi1250	FULL	t n t k
pipi1250	HEAD	kʷ
pipi1250	RED	tʃ l t k
pipi1250	FOOT	k ʃ
pipi1250	MOUTH	t n
pipi1250	EAT	kʷ
pipi1250	MOON	m c + t
pipi1250	DIE	m k
pipi1250	BARK	j w j
pipi1250	HORN (ANATOMY)	kʷ kʷ
pipi1250	PERSON	t g + t
pipi1250	EGG	t s s
pipi1250	ASH	n ʃ t
pipi1250	SLEEP	k tʃ
pipi1250	FIRE	t + t
pipi1250	WOMAN	s w + t
pipi1250	NOSE	j k
pipi1250	HAIR	j h m
pipi1250	BLOOD	h + t
pipi1250	ONE	s
pipi1250	BREAST	tʃ tʃ h w + l
pipi1250	NAME	t k + 
pipi1250	KNOW (SOMETHING)	m t
kere1287	BLACK	m + n g n
kere1287	WHITE	g ʃ + n
kere1287	TONGUE	w + tʃ n
kere1287	YELLOW	kʲ tʃ n
kere1287	KILL	g m dʲ z
kere1287	MOUTH	z + kʲ
kere1287	BREAST	g w ts
kere1287	HEAR	kʲ k
kere1287	GIVE	z ʔ
kere1287	LIVER	ʔ n + n
kere1287	FLY (MOVE THROUGH AIR)	ts + p̠
kere1287	FOOT	k s d
kere1287	NEW	n + c
kere1287	NECK	g w + ʐ
kere1287	MOUNTAIN	kʲ t
kere1287	SEED	h + ʐ n
kere1287	SMALL	r
kere1287	SEED	g w ts
kere1287	FULL	g + tʲ
kere1287	LIE (REST)	k ʔ z
kere1287	HEAD	g n s g
kere1287	FEATHER	h + b
kere1287	TOOTH	h ʔ k + n
kere1287	EYE	h w n ʔ n
kere1287	SEE	g + k tʃ
kere1287	NECK	w + ʐ
kere1287	HAIR	h + ʐ n
kere1287	FISH	s kʲ + ʃ
kere1287	SAY	kʲ z
kere1287	HORN (ANATOMY)	z ʐ
kere1287	GREEN	kʲ s k
kere1287	FULL	tʲ
kere1287	CLAW	h ʔ w + k + n n
kere1287	TOOTH	h ʔ k + n n
kere1287	HEART	w n s g
kere1287	SEE	g + k tʃ
kere1287	BITE	g + g
kere1287	DRINK	g s kʲ
kere1287	SUN	ʔ ʂ + ʐ
kere1287	WHITE	g ʃ
kere1287	ASH	m s k
kere1287	SKIN	p s k n n
kere1287	HAND	w n s g
kere1287	GIVE	g + d
kere1287	ROOT	w + w ʐ n
kere1287	WOMAN	kʲ w
kere1287	CLAW	h ʔ w + k + n
kere1287	BIRD	s r
kere1287	GOOD	r w
kere1287	DRINK	g + s kʲ
kere1287	KNEE	ʔ ʃ
kere1287	LOUSE	ʃ n
kere1287	ROUND	s kʲ r + z
kere1287	WATER	ts z
kere1287	DIE	k + s tʲ
kere1287	TWO	dʲ + w
kere1287	GIVE	z d
kere1287	EAT	k b
kere1287	TWO	dʲ + m
kere1287	STONE	k n
kere1287	DIE	s tʲ
kere1287	SAND	j ʔ
kere1287	MOON	d + w + ʐ
kere1287	WOMAN	kʲ
kere1287	MOUTH	ts + kʲ
kere1287	GREEN	s k
kere1287	DOG	d j
kere1287	NAME	ʔ + g
kere1287	BELLY	n k
kere1287	FOOT	s d
kere1287	LEAF	m s + n
kere1287	KNOW (SOMETHING)	g n
kere1287	ONE	ʔ s g
kere1287	EAT	k + b
kere1287	BARK	ʔ k n n
kere1287	FAT (ORGANIC SUBSTANCE)	ʔ ʂ
kere1287	HEAD	n s g
kere1287	EYE	n
kere1287	EYE	kʲ + n
kere1287	CLOUD	h n tʲ
sanj1276	FOOT	n
sanj1276	YELLOW	tsˀ j ʔ
sanj1276	KILL	h
sanj1276	FAT (ORGANIC SUBSTANCE)	k
sanj1276	HEAD	pˀ n
sanj1276	BREAST	w
sanj1276	DRY	tˀ ʔ ʔ
sanj1276	BONE	pʰ h kʰ
sanj1276	SEE	p w
sanj1276	NAME	kʰ w
sanj1276	EAR	j
sanj1276	STAR	g
sanj1276	WATER	pˀ
sanj1276	THIS	n
sanj1276	GIVE	m g
sanj1276	NECK	kˀ
sanj1276	LOUSE	pʰ
sanj1276	CLAW	m
sanj1276	KNEE	kʰ m j
sanj1276	FIRE	pʰ
sanj1276	SMALL	h j
sanj1276	MAN	s n
sanj1276	EYE	ts
sanj1276	SAND	kʰ
sanj1276	WHITE	tsˀ ʔ ʔ
sanj1276	SKIN	kʰ w
sanj1276	NOSE	ʃ
sanj1276	EAT	kˀ
sanj1276	WHO	t
sanj1276	LEAF	k
sanj1276	HEART	p n
sanj1276	FISH	p
sanj1276	TREE	t
sanj1276	ASH	n
sanj1276	HAIR	pʰ
sanj1276	DIE	tʃ
sanj1276	FULL	pˀ d h
sanj1276	TOOTH	w
sanj1276	TONGUE	h n
sanj1276	EARTH (SOIL)	n n
sanj1276	TAIL	w̥ n
sanj1276	DRINK	s w
sanj1276	BELLY	s kˀ
sanj1276	PERSON	tˀ w
sanj1276	LIE (REST)	kˀ
sanj1276	WOMAN	kʷ
sanj1276	SUN	tʰ n
sanj1276	COLD	h k d
sanj1276	ROUND	b g ʔ
sanj1276	COME	
sanj1276	EGG	w
sanj1276	FEATHER	pʰ
sanj1276	MOON	pˀ
sanj1276	MOUNTAIN	pˀ n
sanj1276	SWIM	k h s m
sanj1276	BITE	kʰ g
sanj1276	GOOD	h w ʔ
sanj1276	SAY	t
sanj1276	NIGHT	kʰ d
sanj1276	ALL	tʲ h k h
sanj1276	GREEN	pˀ s w ʔ
sanj1276	BLACK	pʰ n d ʔ
sanj1276	SEED	t
sanj1276	CLOUD	kʰ w
sanj1276	BARK	t kʰ w
sanj1276	STONE	kˀ
sanj1276	WALK	j j
sanj1276	THAT	h
sanj1276	LIVER	h d
sanj1276	I	n
sanj1276	BIRD	ts d
sanj1276	NEW	tsˀ b
sanj1276	MANY	b k
sanj1276	THAT	
sanj1276	MOUTH	s
sanj1276	WE	n
sanj1276	HEAR	tˀ
sanj1276	DOG	ts
sanj1276	SMOKE (EXHAUST)	j
sanj1276	ROOT	p
sanj1276	BLOOD	n
sanj1276	TWO	w j h
sanj1276	HORN (ANATOMY)	s n
sanj1276	RED	pˀ ʔ
sanj1276	BIG	h ʔ ʔ
sanj1276	FLY (MOVE THROUGH AIR)	ʃ n
sanj1276	ONE	w ʔ
sanj1276	SLEEP	j kʰ
sanj1276	HAND	m n
sanj1276	LONG	h ʔ j n
sanj1276	THOU	ʔ
sanj1276	KNOW (SOMETHING)	h n g n
sant1426	FISH	s kʲ + ʃ
sant1426	MOUTH	z + kʲ
sant1426	MOON	d w + ʐ
sant1426	NOSE	w ʃ + n
sant1426	GOOD	r w
sant1426	ROUND	s kʲ r c
sant1426	TONGUE	w + tʃ n
sant1426	FULL	g + tʲ
sant1426	BLACK	m + n g n
sant1426	BLOOD	m ʔ ts
sant1426	GIVE	g + d
sant1426	HEART	w n s k
sant1426	NEW	n + c + z
sant1426	STONE	k n
sant1426	EAT	k + p
sant1426	WOMAN	kʲ w + z
sant1426	ONE	ʔ s k
sant1426	WATER	ts c
sant1426	NOSE	g w + ʃ
sant1426	DRINK	g s kʲ
sant1426	LEAF	m s + n
sant1426	TOOTH	h ʔ k n n
sant1426	HAND	w n s k
sant1426	EYE	h w n ʔ n
sant1426	ASH	m s k
sant1426	SEED	g w c
sant1426	LIE (REST)	k ʔ z
sant1426	BONE	h + s g n
sant1426	DOG	d j
sant1426	WHITE	g ʃ
sant1426	FAT (ORGANIC SUBSTANCE)	ʔ ʂ tʲ
sant1426	SAY	kʲ z
sant1426	BITE	g + k
sant1426	LIVER	ʔ ʔ n + n
sant1426	ROOT	w + w ʐ n
sant1426	KILL	g m d c
sant1426	HEAD	g n s g
sant1426	SMALL	r
sant1426	SEED	h + ʐ n
sant1426	BELLY	k + n k
sant1426	BARK	ʔ + k n n
sant1426	SUN	ʔ ʂ + ʈʂ
sant1426	GREEN	kʲ s k
sant1426	NIGHT	n j
sant1426	HAIR	h + ʐ n
sant1426	BIRD	s r
sant1426	EYE	kʲ + n
sant1426	NAME	ʔ + g
sant1426	SMOKE (EXHAUST)	kʲ r r k
sant1426	HORN (ANATOMY)	z ʈʂ
sant1426	MAN	h ʈʂ c
sant1426	EAR	s j + p
sant1426	SEE	g + k tʃ
sant1426	CLOUD	h n tʲ
sant1426	KNEE	g + ʃ
sant1426	DIE	k + s tʲ
sant1426	MOUNTAIN	kʲ t
sant1426	CLAW	h ʔ w + k n n
sant1426	KNOW (SOMETHING)	g n
sant1426	YELLOW	kʲ tʃ n
sant1426	TWO	d + m
sant1426	SAND	j ʔ
sant1426	EGG	n w ʔ kʲ
sant1426	SKIN	p s k n n
sant1426	LOUSE	ʃ n
sant1426	FLY (MOVE THROUGH AIR)	ts + p
sant1426	BREAST	g w ts
sant1426	HEAR	k k
sant1426	NECK	g w + ʐ
sant1426	STAR	ʃ + d + t
sant1426	FEATHER	h + b
sant1426	WOMAN	kʲ
sant1426	GIVE	z ʔ
sant1426	FOOT	k s d
sant1425	GIVE	z + ʔ
sant1425	LEAF	m + s n
sant1425	HEAD	n + s g n
sant1425	MOUNTAIN	kʲ t
sant1425	WOMAN	kʲ w
sant1425	SKIN	p s k n n
sant1425	BARK	ʔ + k n n
sant1425	HORN (ANATOMY)	z + ʐ
sant1425	BITE	g + k
sant1425	FLY (MOVE THROUGH AIR)	ts + p
sant1425	MOUTH	z + kʲ
sant1425	LOUSE	ʃ + n
sant1425	EGG	n + w kʲ
sant1425	NOSE	g w ʃ
sant1425	TOOTH	h ʔ k n
sant1425	SUN	ʔ + ʂ ʈʂ
sant1425	FEATHER	h + b
sant1425	EAR	s j p
sant1425	TONGUE	k w tʃ
sant1425	LIVER	ʔ + n n
sant1425	ROOT	w + w ʐ n
sant1425	HAND	w n s g
sant1425	SAY	ʔ + kʲ z
sant1425	BLOOD	m ts
sant1425	FULL	g + tʲ
sant1425	STONE	k n
sant1425	BIRD	s r
sant1425	NAME	ʔ g + ʂ
sant1425	SEED	g + w c
sant1425	CLAW	h + w k n
sant1425	BREAST	g + w ts
sant1425	EAT	k + p
sant1425	ASH	m s k
sant1425	SEE	g + k tʃ
sant1425	DRINK	g + s kʲ
sant1425	WATER	ts + c
sant1425	BLACK	m + n g n
sant1425	MOON	d + w ʈʂ
sant1425	KNOW (SOMETHING)	g + n
sant1425	ROUND	s kʲ r c
sant1425	ONE	ʔ + s k
sant1425	GIVE	g + d
sant1425	GOOD	r + w
sant1425	FAT (ORGANIC SUBSTANCE)	ʔ + ʂ t
sant1425	CLOUD	h + n tʲ
sant1425	GREEN	kʲ s k
sant1425	DOG	d + j
sant1425	HEART	w + n s g
sant1425	SMALL	r
sant1425	DIE	k + s tʲ
sant1425	FISH	kʲ + ʃ
sant1425	BONE	h s g n
sant1425	KNEE	g + ʃ
sant1425	NECK	g + w ʐ
sant1425	SAND	j ʔ
sant1425	HAIR	h + ʐ n
sant1425	FOOT	k + s d
sant1425	BELLY	k + n k
sant1425	WHITE	g + ʃ
sant1425	MAN	h + ʈʂ z
sant1425	STAR	ʃ + d tʲ
sant1425	EYE	kʲ + n
sant1425	HEAR	k + k
sant1425	NEW	n + c + z
sant1425	TWO	d + m
sant1425	KILL	g + m d c
sant1425	NIGHT	n + j
sant1425	YELLOW	kʲ tʃ n
serr1255	DRY	 + w k ʔ
serr1255	NIGHT	t k
serr1255	FAT (ORGANIC SUBSTANCE)	w p + t
serr1255	SAND	q + ʈʂ
serr1255	KNEE	t m + ts
serr1255	EAT	kʷ ʔ
serr1255	KILL	m q n
serr1255	SEED	p ts
serr1255	EYE	h v + ʈʂ
serr1255	WE	ts m
serr1255	NECK	ŋ h + ts
serr1255	DOG	k c ʔ
serr1255	CLAW	w ʈʂ
serr1255	BELLY	t ʔ
serr1255	THIS	β ʔ
serr1255	FEATHER	m h + t
serr1255	WHAT	h t
serr1255	COLD	c
serr1255	BITE	k ʔ
serr1255	HEAD	ʂ ʔ
serr1255	FULL	p t ʔ q
serr1255	TREE	w m + t
serr1255	TAIL	w ð
serr1255	BIG	 + t ʔ ts
serr1255	NEW	m + t
serr1255	BLACK	t n r + ʔ n
serr1255	STAR	h ʔ + ʈʂ
serr1255	STONE	t m + t
serr1255	THOU	m ʔ
serr1255	SAY	k
serr1255	ASH	k k h + t
serr1255	FIRE	k + t
serr1255	HEART	h n
serr1255	MAN	w c ʂ + ts
serr1255	BLOOD	ʈʂ + ʈʂ
serr1255	HEAR	m ʈʂ
serr1255	EAT	r kʷ
serr1255	MOUNTAIN	q + ts
serr1255	HORN (ANATOMY)	ʔ ʔ
serr1255	BARK	q ts
serr1255	TWO	w
serr1255	LOUSE	c m
serr1255	SUN	t m + t
serr1255	MOON	m + ʈʂ
serr1255	SMALL	ɲ ʔ
serr1255	KILL	m m k n
serr1255	THAT	m
serr1255	TOOTH	t m
serr1255	LEAF	q v
serr1255	BREAST	p ʔ
serr1255	NOSE	m k p ʔ
serr1255	WHO	h m ʔ
serr1255	ONE	h k p
serr1255	I	n ʔ
serr1255	PERSON	t q + t
serr1255	THAT	p t
serr1255	NAME	t w n + ts
serr1255	WHITE	j r r + ʔ n
serr1255	SMOKE (EXHAUST)	m ʔ + t
serr1255	SEE	h h
serr1255	HAND	m
serr1255	LIVER	n m
serr1255	LIE (REST)	k
serr1255	HAIR	ʔ j ʔ
serr1255	RED	ʂ r r + ʔ n
serr1255	WATER	p + t
serr1255	ROOT	ŋ q w
serr1255	MANY	w w h t
serr1255	LONG	m t ʔ
serr1255	CLOUD	w ŋ + t
serr1255	GIVE	m q
serr1255	GOOD	ʔ
serr1255	EGG	p n
serr1255	FLY (MOVE THROUGH AIR)	h ɲ ʔ + k
serr1255	WE	ts m
serr1255	ALL	p j
serr1255	GREEN	r + ʔ n
serr1255	MANY	w r
serr1255	SKIN	q ts
serr1255	SLEEP	k m n
serr1255	FOOT	n v + ts
serr1255	WALK	n m
serr1255	KNOW (SOMETHING)	n n
serr1255	NECK	ŋ h ʔ
serr1255	BIRD	w c + t
serr1255	ROUND	p c p ʔ q
serr1255	COME	k m
serr1255	FISH	k h + ts
serr1255	WOMAN	n h t
serr1255	BONE	 + ts
serr1255	DRINK	p ʔ
serr1255	TONGUE	n ŋ + ts
serr1255	YELLOW	ʂ ʈʂ ʈʂ + ʔ n
serr1255	FLY (MOVE THROUGH AIR)	h ɲ ʔ + k
serr1255	MOUTH	ʂ ʈʂ
serr1255	EARTH (SOIL)	t v + ʈʂ
serr1255	DIE	m m ʔ + q
serr1255	EAR	q v + ts
gosi1242	COLD	c ʔ
gosi1242	FAT (ORGANIC SUBSTANCE)	j h
gosi1242	SEED	p h
gosi1242	SMALL	t
gosi1242	RED	n k
gosi1242	EAT	t k
gosi1242	MANY	s n + t n
gosi1242	NEW	k
gosi1242	HAIR	p n k s
gosi1242	NECK	t j m + p h
gosi1242	DRINK	h p
gosi1242	THIS	s t n
gosi1242	WHAT	h n
gosi1242	BIRD	h ts
gosi1242	BELLY	s p h
gosi1242	SWIM	p h p
gosi1242	FIRE	k n
gosi1242	GIVE	t
gosi1242	LONG	k p
gosi1242	BLOOD	p p + p n
gosi1242	ROUND	p n + k n t n
gosi1242	FLY (MOVE THROUGH AIR)	j c
gosi1242	SEE	p
gosi1242	LIE (REST)	h p
gosi1242	PERSON	n w
gosi1242	NAME	n h j
gosi1242	BARK	p ʔ n
gosi1242	SUN	t p
gosi1242	FULL	t p
gosi1242	EGG	n j
gosi1242	ONE	s m
gosi1242	THOU	n
gosi1242	LIVER	n w n
gosi1242	CLOUD	p k n + p h
gosi1242	HAND	m ʔ
gosi1242	FOOT	n m p
gosi1242	LEAF	s k
gosi1242	KNOW (SOMETHING)	s m p t
gosi1242	WHAT	h n
gosi1242	MOON	m
gosi1242	NIGHT	t k n
gosi1242	WATER	p
gosi1242	TWO	w h
gosi1242	DIE	t
gosi1242	SMOKE (EXHAUST)	kʷ
gosi1242	DOG	s t
gosi1242	TONGUE	k
gosi1242	TREE	h p + p n
gosi1242	WE	t m n
gosi1242	SLEEP	p
gosi1242	STONE	t m + p n
gosi1242	SEE	p n
gosi1242	EYE	p h
gosi1242	COME	k m
gosi1242	EARTH (SOIL)	s k + p h
gosi1242	GOOD	ts n + t n
gosi1242	CLAW	s t n
gosi1242	EAR	n n k h
gosi1242	I	n
gosi1242	ROOT	t t n
gosi1242	ALL	j n
gosi1242	BLACK	t p + p h t n
gosi1242	BREAST	p c
gosi1242	HEAD	p m p n
gosi1242	LOUSE	p s + ts h
gosi1242	HEART	p h j n
gosi1242	FISH	p n kʷ
gosi1242	WALK	m ʔ
gosi1242	NOSE	m p n
gosi1242	MAN	t n kʷ + p
gosi1242	HORN (ANATOMY)	n
gosi1242	TOOTH	t m n
gosi1242	KILL	p k
gosi1242	FEATHER	s + p
gosi1242	MOUNTAIN	t j + p n
gosi1242	SKIN	p ʔ n ʔ
gosi1242	YELLOW	
gosi1242	ASH	k s p h
gosi1242	KNOW (SOMETHING)	s m p n
gosi1242	DRY	p s
gosi1242	GREEN	p
gosi1242	SAND	p s m + p n
gosi1242	TAIL	kʷ s
gosi1242	THAT	t n
gosi1242	BITE	k c + c ʔ
gosi1242	KNEE	t n k + p h
gosi1242	STAR	t c m + p n
gosi1242	BIG	p
gosi1242	WOMAN	w ʔ p
gosi1242	HEAR	n n k
gosi1242	MOUTH	t m p
gosi1242	WHO	h k
gosi1242	WHO	h k
gosi1242	WHITE	t s + p h t n
gosi1242	SAY	n kʷ
gosi1242	SMOKE (EXHAUST)	k k + kʷ
gosi1242	BONE	ts h n
sout2976	BREAST	t r
sout2976	ASH	m t
sout2976	NEW	x b k m
sout2976	HEART	j r
sout2976	LONG	t b
sout2976	HORN (ANATOMY)	ʔ
sout2976	WALK	r
sout2976	ONE	m n
sout2976	SEED	k tʃ k
sout2976	GREEN	m m d r ʔ
sout2976	BONE	
sout2976	STONE	j d
sout2976	CLAW	j t
sout2976	BIG	g ʔ
sout2976	THIS	d j ʔ
sout2976	DRINK	j
sout2976	SMALL	l̥ ʔ ts
sout2976	BREAST	β p
sout2976	SAND	j
sout2976	HEAR	k
sout2976	DOG	g g x
sout2976	LOUSE	t
sout2976	SUN	tʃ t
sout2976	MOUNTAIN	dʱ ʔ
sout2976	HAIR	k p
sout2976	EYE	b
sout2976	ALL	v ʃ
sout2976	LEAF	j ʔ
sout2976	SLEEP	k s
sout2976	ROOT	t k
sout2976	COME	bʱ j m
sout2976	MAN	tʃ ɲ
sout2976	TAIL	bʱ
sout2976	BLACK	tʃ k
sout2976	THAT	g w ʔ
sout2976	EAT	j g ʔ
sout2976	LIVER	l m n
sout2976	PERSON	j t k m
sout2976	FAT (ORGANIC SUBSTANCE)	g d ʔ
sout2976	GIVE	m k
sout2976	WOMAN	b
sout2976	SAY	t j ʔ
sout2976	KNEE	l̥
sout2976	LIE (REST)	b k ʔ
sout2976	STAR	tʃ t ʔ
sout2976	DRY	g k
sout2976	BLOOD	r
sout2976	YELLOW	m
sout2976	EARTH (SOIL)	d b r
sout2976	COLD	x p
sout2976	HAND	n b
sout2976	EGG	n n
sout2976	NIGHT	t k ʔ
sout2976	BARK	k m
sout2976	WATER	s d ʔ
sout2976	FULL	s n g m
sout2976	BITE	k j ʔ
sout2976	SKIN	j ʔ
sout2976	MOUTH	tʃ ɲ
sout2976	CLOUD	t b ʔ
sout2976	TOOTH	t t m
sout2976	DIE	m k ʔ
sout2976	EAR	n k
sout2976	FLY (MOVE THROUGH AIR)	d j ʔ
sout2976	SMOKE (EXHAUST)	k bʱ x
sout2976	FISH	b t p
sout2976	ROUND	x k l̥ k
sout2976	BIRD	ʔ
sout2976	KILL	m ʔ
sout2976	TWO	j m
sout2976	RED	b ʔ
sout2976	FIRE	t
sout2976	SEE	n ɲ
sout2976	KNOW (SOMETHING)	m t
sout2976	NECK	k x b
sout2976	NOSE	d k
sout2976	MANY	m ʔ
sout2976	TREE	t
sout2976	GOOD	j r + j x + k
sout2976	FEATHER	n ʔ
sout2976	HEAD	m ʔ
sout2976	WHAT	t ʔ
sout2976	BELLY	b k
sout2976	WHITE	tʃ
sout2976	MOON	m s n
sout2976	FOOT	t n
sout2976	TONGUE	n n
sout2969	FOOT	n m p
sout2969	PERSON	n n
sout2969	DOG	s t
sout2969	WHITE	t ʃ
sout2969	SUN	t p
sout2969	ASH	k ts
sout2969	HORN (ANATOMY)	
sout2969	MOUNTAIN	k p
sout2969	ROUND	p t
sout2969	MOUTH	t m p
sout2969	BELLY	s p
sout2969	FULL	p n ʔ
sout2969	TONGUE	k n
