lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
128321				akha	meconium / baby shit		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	9.12.2	1.8.5	Feces/Shit/Dung/Filth/Excrement	0
128319	m,m,1019			akha phug◦tsi	anus / rectum		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	9.12	1.4.10.2	Anus/Rectum	0
128191	474			aʔ	mouth		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.7	1.3.1	Mouth	0
128203	474,m			aʔ alca	gape  /  open mouth	v	378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.7.15	1.3.1	Mouth	0
128213	p,3450,m,m			a◦mbok də◦ca	kiss		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.9.5	1.3.2.2	Kiss	0
128287	592,m			bat◦si	skin		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	8.2	1.6.5	Skin	0
128294	592,m			bat◦si	hide / leather (dried animal skin)		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	8.2.6	1.6.5.1	Hide/Leather	0
128223				bawa	goiter		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	4.1.1	1.4.2.2	Goiter	0
128265				baŋ	foot		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.2.6	1.5.2	Foot	0
128279				baŋ gyab	toe		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	7.2	1.5.6	Finger/Toe	0
128268				baŋ jas	footprint		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.2.6.7	1.5.2.5	Footprint	0
128264				bàŋgi	ankle		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.2.5	1.5.8.2	Ankle	0
128267				baŋ◦thil	sole		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.2.6.5	1.5.5	Palm/Sole	0
128296				boi	fat		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	8.3	1.6.4	Fat/Be Fat	0
128271	m,331			bot◦si	finger		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	7.1	1.5.6	Finger/Toe	0
128278	m,331			bot◦si mal	fingerprint		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	7.1.6	1.5.6.1	Thumb/Big Toe	0
128301	m,m			buŋ yal	marrow		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	8.4.3	1.6.3.5	Marrow	0
128281	512,m			cen◦tsi	claw (of animal)		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	7.4.3	1.5.10.4	Claw/Talon/Pincer	0
128158	m			chaskuŋ	lap		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	1.8	1.4.4.2	Bosom/Lap	0
128312	1390,s			chin◦pa	liver		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	9.5	1.7.3	Liver	0
128211	442,2095			chù◦ta	beak / bill		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.9.3	1.3.1.2	Beak/Bill	0
128245	m,215			coŋ◦gro	buttocks		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	5.10.1	1.4.10	Buttocks/Rump	0
128244	m,215			coŋ◦gro	hips		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	5.8.1	1.4.9.2	Hips/Pelvis/Haunches	0
128333				dantei	pregnant	be	378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	10.4.14	1.9.6.1	Pregnant	0
128165				dàn◦jis	awake / be awake		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	1.17	1.1.4	Wake/Conscious/Alert	0
128170	465,s			ḍat◦pa	brain		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	2.5	1.2.4	Brain	0
128163	m,19			ḍunḍo-rò	carcass / dead animal		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	1.15	1.1.6.1	Carcass/Dead Body	0
128215	796,632			du◦suà	tooth (incisor)		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.10.1	1.3.4	Tooth	0
128242	m			dən	belly / abdomen (outer bulge)		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	5.7	1.4.7	Belly/Abdomen	0
128306	465,s			ḍət◦pa	brain		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	9.1	1.2.4	Brain	0
128346				gaŋḍe	swell /  be swollen	v.	378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	12.4	1.1.5.2	Swollen/Swell/Bloated	0
128336	1795			goks	cough		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	11.1	1.8.3.3	Cough	0
128309	540			goks	phlegm		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	9.2.5	1.8.3	Spit/Saliva	0
128182	m			golba or gyalba	blind		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.4.10	1.2.6.14.2	Blind	0
128307			2:?	gro◦a	lung		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	9.2	1.7.2	Lung	 1
128216	262,632			grəm suà	molar		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.10.2	1.3.4.2	Molar	0
128219	262,s			grəm◦pa	cheek		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.11	1.2.5.2	Jaw/Cheek	0
128155	213			gyap	back		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	1.4	1.4.8	Back	0
128183	m,806			gyum◦pug	nose		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.5	1.2.8	Nose	0
128185	m,806,m			gyum◦pug bruša	blow nose	v	378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.5.8	1.3.1.4	Blow	0
128184	m,806,164			gyum◦pug phug	nostril		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.5.2	1.2.8.1	Nostril	0
128318	2116,m			gyu◦ma	small intestine		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	9.11.2	9.7.2	Verbs referring to size/shape	0
128238	213			gyəb	back		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	5.5	1.4.8	Back	0
128176	2072,s,3559			gyəl◦mo◦tsi	eyeball		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.4.2	1.2.6.1	Eyeball	0
128208				hanḍən	mute / dumb		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.8.3	1.5.3.2	Five	0
128353				hiccəm	memory		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	14.3	8.3.1.16.1	Forget	0
128337				hiku	hiccup		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	11.2	1.8.3.5	Hiccup	0
128189	1410,m			hɛn◦ca	hear	v	378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.6.7	1.2.7.4	Hear/Listen	0
128164	127			ips	sleep /  be asleep		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	1.16	1.1.4.1	Sleep/Be asleep	0
128315	m			jà	urine		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	9.7.1	1.8.4	Urine/Piss	0
128269				jawai	crippled / lame		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.2.7	4.2.7	Challenged	0
128270				jawaska əmcər	limp	v	378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.2.8	1.5.12	Lame/Limp	0
128289				jontor	pimple		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	8.2.3.2	1.6.5.3	Skin Blemish/Freckle	0
128210	442			ju	lip		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.9	1.3.2	Lip	0
128169	1241			kabil	skull		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	2.4	1.2.1.1	Skull	0
128260	336			kaŋ	leg		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.2	1.5.7	Leg	0
128261	336,m,m			kaŋ bal bal	thigh		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.2.1	1.5.7.1	Thigh	0
128263	336,m,m			kaŋ ṭaŋ ṭaŋ	calf		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.2.4	1.5.7	Leg	0
128221	273,2055			ka◦ṭi	jaw		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.13	1.2.5.2	Jaw/Cheek	0
128276				ken botsi	little finger		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	7.1.4	9.7.2	Verbs referring to size/shape	0
128275				ken ketsi	little finger		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	7.1.4	9.7.2	Verbs referring to size/shape	0
128314	201,s			khal◦ma	kidney		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	9.6	1.7.5	Kidney	 2
128222	3361,496			khã◦gul	neck		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	4.1	1.4.2	Neck	0
128324				kha◦ṭa	penis		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	10.3.1			0
128207				khì kare	stutter / stammer		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.8.2	8.5.4.5	Choppy	0
128316	m,s			khok◦pa	stomach		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	9.10	1.7.6	Stomach	0
128156	211,m			kho◦ci	backside		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	1.4	1.4.8	Back	0
128198				khres rare	hungry	be	378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.7.9	1.1.3	Hungry	0
128350	307			khrui	cubit (elbow to fingers)		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	13.3	1.5.9.3	Cubit	0
128335	m,646			khuar◦tum	egg (of animal)		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	10.4.16			0
128327	188,1631			khu◦cu	semen		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	10.3.7			0
128255	712,m			khu◦ṭub	fist		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.1.7.3	1.5.1.1.1	Fist	0
128323	1640			khyua	male		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	10.3	1.9.6.1	Pregnant	0
128250				khyutsi bal bal	upperarm		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.1.2	1.5.1.2.1	Bicep/Upper Arm	0
128251				khyutsi ṭok ṭok	elbow		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.1.4	1.5.8.3	Elbow	0
128247	712,m			khyut◦si	arm		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.1	1.5.1.2	Arm	0
128252	712,m,m,m			khyut◦si ṭaŋ ṭaŋ	forearm / lower arm		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.1.5	1.5.1.2.2	Forearm	0
128273				kil botsi	middle finger		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	7.1.2	1.9.4	Breast	0
128334				kin◦ja	birth, give		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	10.4.15	1.1.2	Life/Breathe/Exist	0
128249				kiti kiti likca	tickle		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.1.1.1	1.5.1.2.4	Tickle	0
128225	486,s			kog◦ma	throat / gullet / pharynx		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	4.2	1.3.5	Throat/Pharynx	0
128322				koko buca	defecate	v	378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	9.12.3	1.8.5.4	Defecate	0
128240	m			kokoʔ	hunchback		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	5.5.6	1.4.8.3	Hunchback	0
128266				kontsi	heel		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.2.6.1	1.5.2.1	Heel	0
128320	m,m			ko◦ko	feces / shit		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	9.12.1	1.8.5	Feces/Shit/Dung/Filth/Excrement	0
128171	367			krà	hair of head		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	2.7	1.2.3	Hair of Head	0
128217				kreca	bite	v	378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.10.7	1.3.4.4	Bite/Hold in Mouth	0
128199	115,m			kwas◦te	full / be satiated		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.7.10	1.1.3.2	Satiated/Full/Enough	0
128248				kyatiktsi	underarm / armpit		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.1.1	1.5.1.2.3	Underarm/Armpit	0
128241	217,s			kyet◦pa	waist		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	5.6	1.4.6	Waist	0
128349				kyoi	hand span		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	13.2	1.5.9.4	Span/Handspan	0
128227	3399,289			kyuk◦ṭoŋ	chest		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	5.1	1.4.4.3	Chest	0
128181	1229,m			kən◦ca	see  /  look	v	378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.4.9	1.2.6.10	See/Look	0
128157	695,m			lak-ban	limbs / arms and legs		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	1.7	1.5.3.1	Limb/Branch	0
128209	629,m			lak◦ca	lick		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.8.4	1.3.3.1	Lick	0
128329	m			laspi	female		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	10.4	1.9.3	Navel	0
128194				lati	saliva		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	3.7.5	1.8.3	Spit/Saliva	0
128253	695			laʔ	hand		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.1.7	1.5.1.1	Hand	0
128254				laʔkthil	palm		378	Bunan	20	2.1.1	Western Himalayish	Sharma, S.R. 91 Bu	SBN-BunQ	6.1.7.1	1.5.5	Palm/Sole	0
